6.500000000000000000e+01,4.512800000000000000e+04
6.600000000000000000e+01,5.162500000000000000e+04
6.700000000000000000e+01,4.975200000000000000e+04
6.800000000000000000e+01,5.838900000000000000e+04
6.900000000000000000e+01,6.606100000000000000e+04
7.000000000000000000e+01,5.821600000000000000e+04
7.100000000000000000e+01,6.123000000000000000e+04
7.200000000000000000e+01,6.240000000000000000e+04
7.300000000000000000e+01,5.881000000000000000e+04
7.400000000000000000e+01,8.200000000000000000e+04
7.500000000000000000e+01,5.784500000000000000e+04
7.600000000000000000e+01,7.950600000000000000e+04
7.700000000000000000e+01,7.414800000000000000e+04
7.800000000000000000e+01,7.265700000000000000e+04
7.900000000000000000e+01,7.757600000000000000e+04
8.000000000000000000e+01,8.125600000000000000e+04
8.100000000000000000e+01,7.456200000000000000e+04
8.200000000000000000e+01,7.521100000000000000e+04
8.300000000000000000e+01,8.018400000000000000e+04
8.400000000000000000e+01,8.887300000000000000e+04
8.500000000000000000e+01,9.143200000000000000e+04
8.600000000000000000e+01,8.423000000000000000e+04
8.700000000000000000e+01,8.002700000000000000e+04
8.800000000000000000e+01,9.590600000000000000e+04
8.900000000000000000e+01,8.118600000000000000e+04
9.000000000000000000e+01,1.056290000000000000e+05
9.100000000000000000e+01,1.233400000000000000e+05
9.200000000000000000e+01,8.530300000000000000e+04
9.300000000000000000e+01,7.930000000000000000e+04
9.400000000000000000e+01,7.652200000000000000e+04
9.500000000000000000e+01,8.452200000000000000e+04
9.600000000000000000e+01,8.754000000000000000e+04
9.700000000000000000e+01,9.003600000000000000e+04
9.800000000000000000e+01,8.646700000000000000e+04
9.900000000000000000e+01,9.942900000000000000e+04
1.000000000000000000e+02,8.600100000000000000e+04
1.010000000000000000e+02,8.152500000000000000e+04
1.020000000000000000e+02,1.353130000000000000e+05
1.030000000000000000e+02,1.497440000000000000e+05
1.040000000000000000e+02,1.359310000000000000e+05
1.050000000000000000e+02,1.241820000000000000e+05
1.060000000000000000e+02,1.197620000000000000e+05
1.070000000000000000e+02,1.220090000000000000e+05
1.080000000000000000e+02,1.071250000000000000e+05
1.090000000000000000e+02,1.479570000000000000e+05
1.100000000000000000e+02,1.373090000000000000e+05
1.110000000000000000e+02,1.189170000000000000e+05
1.120000000000000000e+02,1.270000000000000000e+05
1.130000000000000000e+02,1.441000000000000000e+05
1.140000000000000000e+02,1.542050000000000000e+05
1.150000000000000000e+02,1.355040000000000000e+05
1.160000000000000000e+02,1.511270000000000000e+05
1.170000000000000000e+02,1.561880000000000000e+05
1.180000000000000000e+02,1.515440000000000000e+05
1.190000000000000000e+02,1.539360000000000000e+05
1.200000000000000000e+02,1.522080000000000000e+05
1.210000000000000000e+02,1.540470000000000000e+05
1.220000000000000000e+02,1.415920000000000000e+05
1.230000000000000000e+02,1.572300000000000000e+05
1.240000000000000000e+02,1.488750000000000000e+05
1.250000000000000000e+02,1.553750000000000000e+05
1.260000000000000000e+02,1.507480000000000000e+05
1.270000000000000000e+02,1.541100000000000000e+05
1.280000000000000000e+02,1.612650000000000000e+05
1.290000000000000000e+02,1.633310000000000000e+05
1.300000000000000000e+02,1.497000000000000000e+05
1.310000000000000000e+02,1.616070000000000000e+05
1.320000000000000000e+02,1.616090000000000000e+05
1.330000000000000000e+02,1.682840000000000000e+05
1.340000000000000000e+02,1.619820000000000000e+05
1.350000000000000000e+02,1.547790000000000000e+05
1.360000000000000000e+02,1.607030000000000000e+05
1.370000000000000000e+02,1.655320000000000000e+05
1.380000000000000000e+02,1.571230000000000000e+05
1.390000000000000000e+02,1.599750000000000000e+05
1.400000000000000000e+02,1.627540000000000000e+05
1.410000000000000000e+02,1.503680000000000000e+05
1.420000000000000000e+02,1.546580000000000000e+05
1.430000000000000000e+02,1.598110000000000000e+05
1.440000000000000000e+02,1.547620000000000000e+05
1.450000000000000000e+02,1.573720000000000000e+05
1.460000000000000000e+02,1.560470000000000000e+05
1.470000000000000000e+02,1.712710000000000000e+05
1.480000000000000000e+02,1.565830000000000000e+05
1.490000000000000000e+02,1.640550000000000000e+05
1.500000000000000000e+02,1.613700000000000000e+05
1.510000000000000000e+02,1.562150000000000000e+05
1.520000000000000000e+02,1.624660000000000000e+05
1.530000000000000000e+02,1.664210000000000000e+05
1.540000000000000000e+02,1.669090000000000000e+05
1.550000000000000000e+02,1.585670000000000000e+05
1.560000000000000000e+02,1.601570000000000000e+05
1.570000000000000000e+02,1.615170000000000000e+05
1.580000000000000000e+02,1.588640000000000000e+05
1.590000000000000000e+02,1.769370000000000000e+05
1.600000000000000000e+02,1.598350000000000000e+05
1.610000000000000000e+02,1.670860000000000000e+05
1.620000000000000000e+02,1.626320000000000000e+05
1.630000000000000000e+02,1.700260000000000000e+05
1.640000000000000000e+02,1.628820000000000000e+05
1.650000000000000000e+02,1.671780000000000000e+05
1.660000000000000000e+02,1.652710000000000000e+05
1.670000000000000000e+02,1.639810000000000000e+05
1.680000000000000000e+02,1.724370000000000000e+05
1.690000000000000000e+02,1.522340000000000000e+05
1.700000000000000000e+02,1.660260000000000000e+05
1.710000000000000000e+02,1.645310000000000000e+05
1.720000000000000000e+02,1.791850000000000000e+05
1.730000000000000000e+02,1.624440000000000000e+05
1.740000000000000000e+02,1.777790000000000000e+05
1.750000000000000000e+02,1.755610000000000000e+05
1.760000000000000000e+02,1.639810000000000000e+05
1.770000000000000000e+02,1.539810000000000000e+05
1.780000000000000000e+02,1.711770000000000000e+05
1.790000000000000000e+02,1.777550000000000000e+05
1.800000000000000000e+02,1.620060000000000000e+05
1.810000000000000000e+02,1.626360000000000000e+05
1.820000000000000000e+02,1.710560000000000000e+05
1.830000000000000000e+02,1.788880000000000000e+05
1.840000000000000000e+02,1.762990000000000000e+05
1.850000000000000000e+02,1.743710000000000000e+05
1.860000000000000000e+02,1.739810000000000000e+05
1.870000000000000000e+02,1.639810000000000000e+05
1.880000000000000000e+02,1.745550000000000000e+05
1.890000000000000000e+02,1.596660000000000000e+05
1.900000000000000000e+02,1.610260000000000000e+05
1.910000000000000000e+02,1.640560000000000000e+05
1.920000000000000000e+02,1.723350000000000000e+05
1.930000000000000000e+02,1.766750000000000000e+05
1.940000000000000000e+02,1.767260000000000000e+05
1.950000000000000000e+02,1.686220000000000000e+05
1.960000000000000000e+02,1.750160000000000000e+05
1.970000000000000000e+02,1.618920000000000000e+05
1.980000000000000000e+02,1.677780000000000000e+05
1.990000000000000000e+02,1.669780000000000000e+05
2.000000000000000000e+02,1.739810000000000000e+05
2.010000000000000000e+02,1.722420000000000000e+05
2.020000000000000000e+02,1.670760000000000000e+05
2.030000000000000000e+02,1.628480000000000000e+05
2.040000000000000000e+02,1.598160000000000000e+05
2.050000000000000000e+02,1.652720000000000000e+05
2.060000000000000000e+02,1.580610000000000000e+05
2.070000000000000000e+02,1.681370000000000000e+05
2.080000000000000000e+02,1.676240000000000000e+05
2.090000000000000000e+02,1.624870000000000000e+05
2.100000000000000000e+02,1.674920000000000000e+05
2.110000000000000000e+02,1.700800000000000000e+05
2.120000000000000000e+02,1.623130000000000000e+05
2.130000000000000000e+02,1.583680000000000000e+05
2.140000000000000000e+02,1.609750000000000000e+05
2.150000000000000000e+02,1.665930000000000000e+05
2.160000000000000000e+02,1.711470000000000000e+05
2.170000000000000000e+02,1.772950000000000000e+05
2.180000000000000000e+02,1.607290000000000000e+05
2.190000000000000000e+02,1.693400000000000000e+05
2.200000000000000000e+02,1.589650000000000000e+05
2.210000000000000000e+02,1.558500000000000000e+05
2.220000000000000000e+02,1.533560000000000000e+05
2.230000000000000000e+02,1.640250000000000000e+05
2.240000000000000000e+02,1.565770000000000000e+05
2.250000000000000000e+02,1.598490000000000000e+05
2.260000000000000000e+02,1.607010000000000000e+05
2.270000000000000000e+02,1.679200000000000000e+05
2.280000000000000000e+02,1.559970000000000000e+05
2.290000000000000000e+02,1.636770000000000000e+05
2.300000000000000000e+02,1.789060000000000000e+05
2.310000000000000000e+02,1.600350000000000000e+05
2.320000000000000000e+02,1.704520000000000000e+05
2.330000000000000000e+02,1.605550000000000000e+05
2.340000000000000000e+02,1.613260000000000000e+05
2.350000000000000000e+02,1.743200000000000000e+05
2.360000000000000000e+02,1.681040000000000000e+05
2.370000000000000000e+02,1.696520000000000000e+05
2.380000000000000000e+02,1.632690000000000000e+05
2.390000000000000000e+02,1.690330000000000000e+05
2.400000000000000000e+02,1.714800000000000000e+05
2.410000000000000000e+02,1.638940000000000000e+05
2.420000000000000000e+02,1.752620000000000000e+05
2.430000000000000000e+02,1.629500000000000000e+05
2.440000000000000000e+02,1.663100000000000000e+05
2.450000000000000000e+02,1.625830000000000000e+05
2.460000000000000000e+02,1.734120000000000000e+05
2.470000000000000000e+02,1.637910000000000000e+05
2.480000000000000000e+02,1.628510000000000000e+05
2.490000000000000000e+02,1.603370000000000000e+05
2.500000000000000000e+02,1.603730000000000000e+05
2.510000000000000000e+02,1.628690000000000000e+05
2.520000000000000000e+02,1.613590000000000000e+05
2.530000000000000000e+02,1.544490000000000000e+05
2.540000000000000000e+02,1.531210000000000000e+05
2.550000000000000000e+02,1.583540000000000000e+05
2.560000000000000000e+02,1.563410000000000000e+05
2.570000000000000000e+02,1.578520000000000000e+05
2.580000000000000000e+02,1.624790000000000000e+05
2.590000000000000000e+02,1.634510000000000000e+05
2.600000000000000000e+02,1.516210000000000000e+05
2.610000000000000000e+02,1.728510000000000000e+05
2.620000000000000000e+02,1.569970000000000000e+05
2.630000000000000000e+02,1.715060000000000000e+05
2.640000000000000000e+02,1.653310000000000000e+05
2.650000000000000000e+02,1.690780000000000000e+05
2.660000000000000000e+02,1.573500000000000000e+05
2.670000000000000000e+02,1.697300000000000000e+05
2.680000000000000000e+02,1.737110000000000000e+05
2.690000000000000000e+02,1.666590000000000000e+05
2.700000000000000000e+02,1.691860000000000000e+05
2.710000000000000000e+02,1.635930000000000000e+05
2.720000000000000000e+02,1.628300000000000000e+05
2.730000000000000000e+02,1.780810000000000000e+05
2.740000000000000000e+02,1.650070000000000000e+05
2.750000000000000000e+02,1.636190000000000000e+05
2.760000000000000000e+02,1.872550000000000000e+05
2.770000000000000000e+02,1.704000000000000000e+05
2.780000000000000000e+02,1.750150000000000000e+05
2.790000000000000000e+02,1.758290000000000000e+05
2.800000000000000000e+02,1.687770000000000000e+05
2.810000000000000000e+02,1.723080000000000000e+05
2.820000000000000000e+02,1.728180000000000000e+05
2.830000000000000000e+02,1.610230000000000000e+05
2.840000000000000000e+02,1.688020000000000000e+05
2.850000000000000000e+02,1.750210000000000000e+05
2.860000000000000000e+02,1.855080000000000000e+05
2.870000000000000000e+02,1.767590000000000000e+05
2.880000000000000000e+02,1.745760000000000000e+05
2.890000000000000000e+02,1.739770000000000000e+05
2.900000000000000000e+02,1.685330000000000000e+05
2.910000000000000000e+02,1.714110000000000000e+05
2.920000000000000000e+02,1.663900000000000000e+05
2.930000000000000000e+02,1.727690000000000000e+05
2.940000000000000000e+02,1.720900000000000000e+05
2.950000000000000000e+02,1.725360000000000000e+05
2.960000000000000000e+02,1.758080000000000000e+05
2.970000000000000000e+02,1.712630000000000000e+05
2.980000000000000000e+02,1.822170000000000000e+05
2.990000000000000000e+02,1.750180000000000000e+05
3.000000000000000000e+02,1.660760000000000000e+05
3.010000000000000000e+02,1.839510000000000000e+05
3.020000000000000000e+02,1.781160000000000000e+05
3.030000000000000000e+02,1.785710000000000000e+05
3.040000000000000000e+02,1.838500000000000000e+05
3.050000000000000000e+02,1.742010000000000000e+05
3.060000000000000000e+02,1.908790000000000000e+05
3.070000000000000000e+02,1.732090000000000000e+05
3.080000000000000000e+02,1.683570000000000000e+05
3.090000000000000000e+02,1.709330000000000000e+05
3.100000000000000000e+02,1.739630000000000000e+05
3.110000000000000000e+02,1.686320000000000000e+05
3.120000000000000000e+02,1.738990000000000000e+05
3.130000000000000000e+02,1.808720000000000000e+05
3.140000000000000000e+02,1.781710000000000000e+05
3.150000000000000000e+02,1.818230000000000000e+05
3.160000000000000000e+02,1.731670000000000000e+05
3.170000000000000000e+02,1.736870000000000000e+05
3.180000000000000000e+02,1.850760000000000000e+05
3.190000000000000000e+02,1.775540000000000000e+05
3.200000000000000000e+02,1.762070000000000000e+05
3.210000000000000000e+02,1.804670000000000000e+05
3.220000000000000000e+02,1.767270000000000000e+05
3.230000000000000000e+02,1.699720000000000000e+05
3.240000000000000000e+02,1.752120000000000000e+05
3.250000000000000000e+02,1.721810000000000000e+05
3.260000000000000000e+02,1.683660000000000000e+05
3.270000000000000000e+02,1.748040000000000000e+05
3.280000000000000000e+02,1.806190000000000000e+05
3.290000000000000000e+02,1.888790000000000000e+05
3.300000000000000000e+02,1.810700000000000000e+05
3.310000000000000000e+02,1.856630000000000000e+05
3.320000000000000000e+02,1.724950000000000000e+05
3.330000000000000000e+02,1.779670000000000000e+05
3.340000000000000000e+02,2.345710000000000000e+05
3.350000000000000000e+02,1.806950000000000000e+05
3.360000000000000000e+02,1.697610000000000000e+05
3.370000000000000000e+02,1.872890000000000000e+05
3.380000000000000000e+02,1.810840000000000000e+05
3.390000000000000000e+02,1.828510000000000000e+05
3.400000000000000000e+02,1.856530000000000000e+05
3.410000000000000000e+02,1.727770000000000000e+05
3.420000000000000000e+02,2.321360000000000000e+05
3.430000000000000000e+02,1.774800000000000000e+05
3.440000000000000000e+02,1.762340000000000000e+05
3.450000000000000000e+02,1.750500000000000000e+05
3.460000000000000000e+02,1.800270000000000000e+05
3.470000000000000000e+02,1.760130000000000000e+05
3.480000000000000000e+02,1.775770000000000000e+05
3.490000000000000000e+02,1.722140000000000000e+05
3.500000000000000000e+02,1.736420000000000000e+05
3.510000000000000000e+02,1.860750000000000000e+05
3.520000000000000000e+02,1.733150000000000000e+05
3.530000000000000000e+02,1.864280000000000000e+05
3.540000000000000000e+02,1.750410000000000000e+05
3.550000000000000000e+02,1.713920000000000000e+05
3.560000000000000000e+02,1.775130000000000000e+05
3.570000000000000000e+02,1.854530000000000000e+05
3.580000000000000000e+02,1.955410000000000000e+05
3.590000000000000000e+02,1.876690000000000000e+05
3.600000000000000000e+02,1.741370000000000000e+05
3.610000000000000000e+02,1.953680000000000000e+05
3.620000000000000000e+02,1.688220000000000000e+05
3.630000000000000000e+02,1.682870000000000000e+05
3.640000000000000000e+02,1.744910000000000000e+05
3.650000000000000000e+02,1.664590000000000000e+05
3.660000000000000000e+02,1.760350000000000000e+05
3.670000000000000000e+02,1.678610000000000000e+05
3.680000000000000000e+02,1.794090000000000000e+05
3.690000000000000000e+02,1.743230000000000000e+05
3.700000000000000000e+02,1.628910000000000000e+05
3.710000000000000000e+02,1.654090000000000000e+05
3.720000000000000000e+02,1.744360000000000000e+05
3.730000000000000000e+02,1.745120000000000000e+05
3.740000000000000000e+02,1.697780000000000000e+05
3.750000000000000000e+02,1.743120000000000000e+05
3.760000000000000000e+02,1.632220000000000000e+05
3.770000000000000000e+02,1.648530000000000000e+05
3.780000000000000000e+02,1.733470000000000000e+05
3.790000000000000000e+02,1.808200000000000000e+05
3.800000000000000000e+02,1.774310000000000000e+05
3.810000000000000000e+02,1.938700000000000000e+05
3.820000000000000000e+02,1.711360000000000000e+05
3.830000000000000000e+02,1.797070000000000000e+05
3.840000000000000000e+02,1.810200000000000000e+05
3.850000000000000000e+02,1.681420000000000000e+05
3.860000000000000000e+02,1.717330000000000000e+05
3.870000000000000000e+02,2.341810000000000000e+05
3.880000000000000000e+02,1.784580000000000000e+05
3.890000000000000000e+02,2.130350000000000000e+05
3.900000000000000000e+02,1.890390000000000000e+05
3.910000000000000000e+02,1.735290000000000000e+05
3.920000000000000000e+02,1.644530000000000000e+05
